Passenger_ID,Age,Gender,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Flight_Duration,Seat_Comfort,InFlight_Entertainment,Food_Quality,Cleanliness,Cabin_Staff_Service,Legroom,Baggage_Handling,CheckIn_Service,Boarding_Process,WiFi_Service,Festival_Season_Travel,Overall_Satisfaction,Recommendation,Complaint_Submitted,Feedback_Comments,Loyalty_Membership,Frequent_Flyer,Baggage_Lost,Compensation_Received,Seat_Upgrade,Special_Assistance,Refund_Requested,Discount_Received,Preferred_Airline,Frequent_Route,Travel_Purpose_Family,Travel_Purpose_Leisure,Travel_Purpose_Medical,Travel_Purpose_Study,Travel_Purpose_Transit,Airline_Name_AirAsia India,Airline_Name_Akasa Air,Airline_Name_Alliance Air,Airline_Name_GoAir,Airline_Name_Indigo,Airline_Name_SpiceJet,Airline_Name_TruJet,Airline_Name_Vistara,Departure_City_Bangalore,Departure_City_Bhubaneswar,Departure_City_Chennai,Departure_City_Delhi,Departure_City_Guwahati,Departure_City_Hyderabad,Departure_City_Jaipur,Departure_City_Kochi,Departure_City_Kolkata,Departure_City_Lucknow,Departure_City_Mumbai,Departure_City_Pune,Arrival_City_Bangalore,Arrival_City_Bhubaneswar,Arrival_City_Chennai,Arrival_City_Delhi,Arrival_City_Guwahati,Arrival_City_Hyderabad,Arrival_City_Jaipur,Arrival_City_Kochi,Arrival_City_Kolkata,Arrival_City_Lucknow,Arrival_City_Mumbai,Arrival_City_Pune,Complaint_Type_Broken Entertainment System,Complaint_Type_Delay,Complaint_Type_Food,Complaint_Type_Long Security Check,Complaint_Type_No Complaint,Complaint_Type_Other,Complaint_Type_Service,Complaint_Type_Turbulence,Complaint_Type_Unhygienic Toilets,Seat_Type_Middle,Seat_Type_Standard,Seat_Type_Window,Booking_Channel_Mobile App,Booking_Channel_Online,Booking_Channel_Travel Agency,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Airline_Loyalty_Program_Flying Returns (Air India),Airline_Loyalty_Program_IndiGo 6E Rewards,Airline_Loyalty_Program_SpiceClub
251,70,1,1,2151,0,0,129,10,1,3,0,2,10,3,10,0,0,1,3,0.0,0,Terrible experience.,0,0,0,1,1,1,0.0,0,0,Pune - Delhi,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
252,90,0,2,1076,15,5,64,10,10,10,6,10,10,10,0,4,0,0,1,0.0,0,Great service!,2,1,0,0,1,1,1.0,1,1,Pune - Delhi,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
253,21,1,2,5000,13,5,300,6,10,10,0,10,5,0,10,0,0,1,1,0.0,0,Good,1,1,0,0,0,0,1.0,1,0,Delhi - Mumbai,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
254,50,1,2,5000,0,5,300,1,0,0,4,0,6,0,10,10,0,1,3,1.0,1,Bad,1,1,1,0,0,0,1.0,1,0,Bangalore - Hyderabad,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
255,66,0,1,1441,0,0,86,0,6,10,0,0,10,0,6,6,4,0,3,1.0,0,Good,1,0,1,1,0,0,0.0,1,2,Delhi - Mumbai,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
256,90,1,2,794,15,5,47,4,6,0,0,2,6,0,4,0,1,0,1,0.0,0,No Feedback,1,0,1,0,0,1,0.0,1,0,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
257,50,1,0,5000,0,5,300,0,0,10,10,10,10,10,10,0,2,1,1,0.0,0,WiFi was not working.,0,0,1,0,0,1,0.0,0,2,Delhi - Mumbai,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
258,50,1,1,1441,0,0,86,0,5,1,6,10,0,6,10,6,0,0,0,0.0,1,Food was cold.,2,0,1,0,0,0,0.0,1,1,Chennai - Kolkata,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
259,49,0,0,5000,15,5,300,6,10,10,0,0,5,6,10,0,0,0,0,1.0,1,WiFi was not working.,1,0,1,0,1,1,0.0,1,2,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
260,50,1,2,1441,15,5,86,0,5,6,10,1,10,4,0,6,0,0,0,0.0,0,Good,1,0,0,0,0,0,0.0,0,2,Chennai - Kolkata,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
261,50,1,1,5000,15,0,300,6,6,3,10,10,4,0,0,2,0,0,1,0.0,0,Good,3,0,1,0,0,0,0.0,0,1,Chennai - Kolkata,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
262,90,1,0,1441,0,5,86,10,6,0,10,0,10,0,6,6,2,1,0,1.0,0,Good,1,0,0,0,0,1,0.0,0,0,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
263,80,1,0,5000,0,0,300,0,6,0,6,0,3,0,6,10,0,0,2,1.0,0,Loved the flight.,3,1,1,0,1,1,0.0,0,2,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
264,90,1,1,5000,15,5,300,1,10,6,6,0,10,0,0,10,0,1,3,0.0,0,WiFi was not working.,3,1,0,0,0,1,0.0,1,2,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
265,50,1,1,5000,0,0,300,10,0,0,0,10,10,0,2,0,1,0,3,1.0,0,No Feedback,2,0,0,0,0,0,1.0,0,2,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
266,50,1,2,2807,15,3,168,10,0,10,10,10,10,10,10,6,0,0,1,0.0,0,Loved the flight.,0,1,0,0,1,1,0.0,1,0,Chennai - Kolkata,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
267,37,0,2,1676,0,0,100,0,3,0,2,10,10,0,0,0,0,0,1,0.0,1,Great service!,0,0,0,0,0,0,1.0,1,2,Pune - Delhi,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
268,54,1,1,2926,15,5,175,6,10,0,3,0,10,6,6,0,0,1,3,0.0,0,WiFi was not working.,2,0,1,0,0,1,1.0,1,1,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
269,90,1,0,5000,1,0,300,10,10,5,0,10,10,6,0,6,0,0,2,0.0,0,Bad,2,1,0,0,0,0,0.0,1,0,Delhi - Mumbai,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
270,50,1,1,5000,0,5,300,0,5,0,10,1,0,0,10,6,5,0,0,1.0,0,Bad,1,0,1,1,1,1,0.0,1,0,Chennai - Kolkata,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
271,50,1,0,5000,15,0,300,10,10,0,10,2,6,0,10,6,0,1,1,0.0,0,WiFi was not working.,2,0,1,0,0,1,0.0,1,1,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
272,44,0,1,5000,15,0,300,0,10,10,0,0,0,10,0,6,0,0,1,1.0,1,No Feedback,2,0,0,0,1,0,0.0,0,0,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
273,50,0,0,5000,15,0,300,10,5,1,10,0,5,0,0,3,0,0,1,1.0,0,Bad,3,0,1,1,1,0,0.0,1,2,Delhi - Mumbai,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
274,23,1,1,1441,0,0,86,10,10,6,10,0,4,0,10,0,0,1,3,0.0,0,Good,1,0,1,0,1,0,0.0,1,1,Chennai - Kolkata,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
275,22,1,2,5000,0,0,300,2,10,0,0,10,10,10,3,10,0,1,0,1.0,1,No Feedback,3,0,1,0,1,1,0.0,0,0,Delhi - Mumbai,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
276,50,1,1,5000,0,5,300,5,6,6,10,6,10,10,10,6,4,1,1,0.0,0,Good,1,0,0,0,0,0,0.0,1,2,Chennai - Kolkata,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
277,50,1,2,5000,0,0,300,6,0,2,3,10,10,0,10,6,0,1,2,0.0,0,Good,2,1,1,0,1,0,1.0,1,1,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
278,76,1,0,2727,15,5,163,3,0,10,5,6,1,6,0,6,0,1,0,0.0,0,No Feedback,2,0,1,0,0,0,1.0,1,1,Bangalore - Hyderabad,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
279,50,1,1,5000,15,5,300,0,10,0,10,10,10,10,10,0,4,0,1,0.0,0,Loved the flight.,3,0,0,0,1,0,0.0,0,1,Bangalore - Hyderabad,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
280,50,0,2,5000,15,0,300,10,0,5,0,10,0,6,0,6,0,1,0,0.0,1,Bad,3,0,0,0,1,1,0.0,0,0,Pune - Delhi,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
281,76,1,2,1441,15,0,86,10,6,0,1,1,0,0,10,6,0,1,3,1.0,0,Terrible experience.,2,0,1,1,0,1,0.0,1,1,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
282,54,1,1,1401,10,5,84,0,5,0,0,4,6,0,10,6,0,0,0,1.0,0,Terrible experience.,2,1,0,1,0,1,1.0,0,1,Chennai - Kolkata,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
283,90,0,1,1441,15,0,86,10,0,0,10,10,10,3,6,10,0,1,2,0.0,0,Loved the flight.,1,1,1,0,0,1,0.0,1,1,Pune - Delhi,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
284,69,1,1,1441,0,5,86,6,10,10,0,6,10,6,5,0,0,1,1,0.0,0,Great service!,0,1,0,0,1,0,0.0,0,1,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
285,44,0,2,5000,0,5,300,0,0,10,0,0,0,6,10,6,0,1,1,0.0,0,WiFi was not working.,3,0,0,1,0,0,1.0,0,2,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
286,50,1,2,814,0,0,48,6,10,10,4,0,10,0,10,0,0,1,2,0.0,1,Bad,1,1,0,1,0,0,0.0,1,1,Bangalore - Hyderabad,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
287,90,0,2,1441,0,5,86,10,10,0,10,6,4,0,10,0,4,1,2,0.0,1,Food was cold.,3,0,0,1,0,1,1.0,1,0,Chennai - Kolkata,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
288,50,1,0,5000,15,0,300,0,1,0,2,10,10,10,0,10,0,0,2,0.0,0,Bad,0,1,1,0,1,0,1.0,1,2,Delhi - Mumbai,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
289,44,1,0,1441,15,0,86,10,4,6,10,6,6,0,4,0,0,0,0,0.0,1,Terrible experience.,1,0,1,0,0,0,0.0,1,1,Pune - Delhi,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
290,50,0,1,1441,15,0,86,10,0,0,6,2,6,0,2,6,0,0,2,0.0,0,Food was cold.,0,1,0,1,0,0,0.0,1,0,Delhi - Mumbai,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
291,38,1,2,1441,0,0,86,10,10,10,10,0,0,4,10,10,5,1,0,0.0,0,Good,3,0,0,0,0,1,1.0,1,1,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
292,90,1,0,1441,15,5,86,0,10,10,10,10,0,10,0,0,0,0,3,0.0,1,Great service!,3,0,0,0,0,1,1.0,1,2,Chennai - Kolkata,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
293,74,0,1,1441,0,5,86,10,10,0,10,6,3,10,4,10,0,0,1,0.0,0,Terrible experience.,3,0,0,0,0,1,1.0,1,0,Pune - Delhi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
294,58,0,1,2829,0,5,169,10,3,10,2,10,0,6,0,6,0,0,3,0.0,0,WiFi was not working.,1,0,1,1,0,0,0.0,1,2,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
295,50,1,2,5000,0,0,300,1,0,10,0,0,10,0,10,6,0,1,1,0.0,0,Good,1,0,0,1,1,1,0.0,1,1,Pune - Delhi,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
296,29,0,0,2442,0,0,146,10,5,10,0,6,0,0,10,10,0,0,1,1.0,0,No Feedback,2,0,1,1,1,1,0.0,0,1,Pune - Delhi,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
297,50,1,2,1441,0,5,86,10,10,10,10,0,10,10,3,6,0,1,0,0.0,0,Bad,3,0,1,0,1,1,1.0,1,0,Bangalore - Hyderabad,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
298,50,0,1,5000,15,5,300,2,10,0,10,10,10,0,5,5,0,0,1,0.0,0,Bad,2,1,0,0,0,0,0.0,0,1,Chennai - Kolkata,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
299,50,1,2,714,15,0,42,10,10,0,10,10,10,0,6,0,0,1,1,0.0,1,Good,0,0,1,0,0,0,1.0,1,0,Delhi - Mumbai,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
300,90,1,2,1441,15,5,86,0,0,10,10,10,10,0,6,6,3,1,2,0.0,0,Good,1,0,1,1,0,0,0.0,1,0,Pune - Delhi,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
