Passenger_ID,Age,Gender,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Flight_Duration,Seat_Comfort,InFlight_Entertainment,Food_Quality,Cleanliness,Cabin_Staff_Service,Legroom,Baggage_Handling,CheckIn_Service,Boarding_Process,WiFi_Service,Festival_Season_Travel,Overall_Satisfaction,Recommendation,Complaint_Submitted,Loyalty_Membership,Frequent_Flyer,Baggage_Lost,Compensation_Received,Seat_Upgrade,Special_Assistance,Refund_Requested,Discount_Received,Preferred_Airline,Frequent_Route_Chennai - Kolkata,Frequent_Route_Delhi - Mumbai,Frequent_Route_Pune - Delhi,Travel_Purpose_Family_True,Travel_Purpose_Leisure_True,Travel_Purpose_Medical_True,Travel_Purpose_Study_True,Travel_Purpose_Transit_True,Airline_Name_AirAsia India_True,Airline_Name_Akasa Air_True,Airline_Name_Alliance Air_True,Airline_Name_GoAir_True,Airline_Name_Indigo_True,Airline_Name_SpiceJet_True,Airline_Name_TruJet_True,Airline_Name_Vistara_True,Departure_City_Bangalore_True,Departure_City_Bhubaneswar_True,Departure_City_Chennai_True,Departure_City_Delhi_True,Departure_City_Guwahati_True,Departure_City_Hyderabad_True,Departure_City_Jaipur_True,Departure_City_Kochi_True,Departure_City_Kolkata_True,Departure_City_Lucknow_True,Departure_City_Mumbai_True,Departure_City_Pune_True,Arrival_City_Bangalore_True,Arrival_City_Bhubaneswar_True,Arrival_City_Chennai_True,Arrival_City_Delhi_True,Arrival_City_Guwahati_True,Arrival_City_Hyderabad_True,Arrival_City_Jaipur_True,Arrival_City_Kochi_True,Arrival_City_Kolkata_True,Arrival_City_Lucknow_True,Arrival_City_Mumbai_True,Arrival_City_Pune_True,Complaint_Type_Broken Entertainment System_True,Complaint_Type_Delay_True,Complaint_Type_Food_True,Complaint_Type_Long Security Check_True,Complaint_Type_No Complaint_True,Complaint_Type_Other_True,Complaint_Type_Service_True,Complaint_Type_Turbulence_True,Complaint_Type_Unhygienic Toilets_True,Seat_Type_Middle_True,Seat_Type_Standard_True,Seat_Type_Window_True,Booking_Channel_Mobile App_True,Booking_Channel_Online_True,Booking_Channel_Travel Agency_True,Payment_Method_Credit Card_True,Payment_Method_Debit Card_True,Payment_Method_Net Banking_True,Payment_Method_UPI_True,Airline_Loyalty_Program_Flying Returns (Air India)_True,Airline_Loyalty_Program_IndiGo 6E Rewards_True,Airline_Loyalty_Program_SpiceClub_True,Feedback,Total_Delay,Low_Seat_Comfort,Low_InFlight_Entertainment,Low_Food_Quality,Low_Cleanliness,Low_Cabin_Staff_Service,Low_Legroom,Low_Baggage_Handling,Low_CheckIn_Service,Low_Boarding_Process,Low_WiFi_Service,Satisfied
215,50,0,2,5000,15,0,300,5,5,2,4,1,5,1,5,5,1,1,4,0.0,0,0,0,1,0,1,0,0.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Feedback_Comments_Good,15,0,0,1,0,1,0,1,0,0,1,1
216,27,1,2,5000,0,0,300,1,5,4,4,5,5,1,1,5,1,0,4,0.0,1,2,0,1,0,0,0,0.0,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Feedback_Comments_Loved the flight.,0,1,0,0,0,0,0,1,1,0,1,1
217,50,1,0,5000,15,0,300,5,5,4,5,1,4,5,1,2,1,1,5,0.0,0,1,0,1,1,1,0,0.0,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,Feedback_Comments_Food was cold.,15,0,0,0,0,1,0,0,1,1,1,1
218,90,0,0,1713,15,5,102,4,2,4,4,5,1,1,2,4,1,0,4,0.0,1,3,0,1,1,0,1,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,Feedback_Comments_No Feedback,20,0,1,0,0,0,1,1,1,0,1,1
219,50,1,0,1441,0,5,86,5,5,5,5,5,1,1,5,4,1,1,4,1.0,1,2,0,1,0,0,1,0.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Feedback_Comments_Great service!,5,0,0,0,0,0,1,1,0,0,1,1
220,50,0,2,1441,0,0,86,1,1,4,1,2,5,5,3,1,1,0,1,0.0,1,3,0,1,0,0,0,0.0,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,Feedback_Comments_WiFi was not working.,0,1,1,0,1,1,0,0,0,1,1,0
221,90,0,0,5000,15,5,300,1,3,1,5,5,4,3,5,1,1,0,1,0.0,0,0,0,1,1,0,0,0.0,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,Feedback_Comments_Loved the flight.,20,1,0,1,0,0,0,0,0,1,1,0
222,90,1,0,5000,0,0,300,5,4,1,1,4,5,4,2,2,1,1,1,1.0,1,2,0,1,0,1,0,0.0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,Feedback_Comments_Loved the flight.,0,0,0,1,1,0,0,0,1,1,1,0
223,29,0,2,1441,0,5,86,1,1,4,5,1,1,1,4,4,1,0,4,1.0,0,2,0,1,0,1,1,1.0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Feedback_Comments_WiFi was not working.,5,1,1,0,0,1,1,1,0,0,1,1
224,90,0,2,1441,15,5,86,2,1,1,2,5,4,1,4,1,1,0,4,0.0,0,3,1,0,0,1,1,0.0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Feedback_Comments_Great service!,20,1,1,1,1,0,0,1,0,1,1,1
225,50,0,1,5000,0,0,300,1,1,5,5,4,1,1,4,4,1,0,5,0.0,0,0,1,1,0,0,0,0.0,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Feedback_Comments_WiFi was not working.,0,1,1,0,0,0,1,1,0,0,1,1
226,90,1,1,2625,15,0,157,2,5,4,5,5,5,1,1,1,1,0,4,0.0,0,2,0,0,0,0,1,0.0,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Feedback_Comments_Good,15,1,0,0,0,0,0,1,1,1,1,1
227,50,0,0,5000,15,0,300,5,5,2,1,5,2,5,5,3,1,0,5,0.0,1,1,1,0,0,0,1,1.0,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,Feedback_Comments_Loved the flight.,15,0,0,1,1,0,1,0,0,0,1,1
228,50,1,1,1441,15,5,86,4,2,1,1,1,5,5,5,5,2,1,1,0.0,0,3,0,0,0,1,1,0.0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Feedback_Comments_Terrible experience.,20,0,1,1,1,1,0,0,0,0,1,0
229,30,1,1,1909,15,0,114,5,1,1,4,5,2,1,1,4,1,1,4,0.0,0,1,1,1,1,0,1,0.0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Feedback_Comments_WiFi was not working.,15,0,1,1,0,0,1,1,1,0,1,1
230,90,1,0,5000,15,0,300,1,2,5,5,5,4,1,1,4,4,0,4,1.0,0,1,0,1,1,0,1,0.0,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,Feedback_Comments_Terrible experience.,15,1,1,0,0,0,0,1,1,0,0,1
231,50,0,2,5000,0,0,300,2,4,1,1,1,1,3,5,5,1,1,4,0.0,0,0,0,0,0,0,1,1.0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Feedback_Comments_Food was cold.,0,1,0,1,1,1,1,0,0,0,1,1
232,50,1,1,1441,15,0,86,1,4,1,1,5,5,1,5,1,1,1,1,0.0,0,0,0,0,0,0,0,0.0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,Feedback_Comments_Loved the flight.,15,1,0,1,1,0,0,1,0,1,1,0
233,90,1,2,1441,0,0,86,5,5,5,5,1,5,2,1,5,2,0,4,0.0,0,0,0,0,0,0,1,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Feedback_Comments_WiFi was not working.,0,0,0,0,0,1,0,1,1,0,1,1
234,22,1,2,5000,15,5,300,1,5,1,1,5,1,1,4,5,1,1,4,1.0,0,0,0,1,0,0,1,0.0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,Feedback_Comments_Loved the flight.,20,1,0,1,1,0,1,1,0,0,1,1
235,21,1,1,5000,0,0,300,3,4,1,1,5,4,5,1,5,1,1,3,0.0,0,3,1,0,0,1,0,0.0,1,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Feedback_Comments_Food was cold.,0,0,0,1,1,0,0,0,1,0,1,0
236,21,1,2,1441,15,0,86,5,5,1,5,4,1,5,5,3,1,0,5,0.0,1,2,0,0,1,1,0,1.0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Feedback_Comments_Great service!,15,0,0,1,0,0,1,0,0,0,1,1
237,53,0,0,1321,15,0,79,2,1,4,5,4,1,3,5,4,1,1,4,1.0,0,3,0,0,1,0,1,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,15,1,1,0,0,0,1,0,0,0,1,1
238,51,1,2,5000,0,5,300,1,2,2,5,5,1,1,5,5,2,0,1,1.0,0,3,0,1,1,1,0,0.0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,Feedback_Comments_Great service!,5,1,1,1,0,0,1,1,0,0,1,0
239,50,0,1,1441,15,5,86,5,5,1,2,5,1,1,5,4,1,1,5,1.0,1,2,0,1,1,0,1,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Feedback_Comments_Good,20,0,0,1,1,0,1,1,0,0,1,1
240,50,0,2,2149,0,5,128,5,5,5,5,2,4,5,2,5,1,1,4,1.0,1,1,0,0,0,1,0,1.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,Feedback_Comments_Food was cold.,5,0,0,0,0,1,0,0,1,0,1,1
241,90,0,2,5000,15,5,300,1,4,4,5,4,4,4,4,4,1,0,1,0.0,0,2,1,0,1,0,1,0.0,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,Feedback_Comments_Good,20,1,0,0,0,0,0,0,0,0,1,0
242,79,1,2,1441,15,5,86,1,1,1,1,1,5,5,5,5,2,0,4,0.0,0,3,0,0,0,0,1,1.0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Feedback_Comments_Great service!,20,1,1,1,1,1,0,0,0,0,1,1
243,90,1,0,637,15,5,38,1,4,1,2,1,5,5,5,4,1,1,1,0.0,0,2,0,0,0,1,1,0.0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Feedback_Comments_No Feedback,20,1,0,1,1,1,0,0,0,0,1,0
244,65,1,0,2512,15,5,150,1,5,1,5,1,5,1,5,5,1,1,4,0.0,0,1,0,0,1,1,0,0.0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,Feedback_Comments_Great service!,20,1,0,1,0,1,0,1,0,0,1,1
245,50,1,1,1441,12,0,86,5,4,1,5,5,1,1,1,4,1,1,5,0.0,0,3,1,1,0,1,0,1.0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,,12,0,0,1,0,0,1,1,1,0,1,1
246,50,1,2,1061,0,0,63,5,5,4,5,5,4,1,5,4,1,0,1,0.0,0,1,1,1,1,1,1,1.0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,Feedback_Comments_Food was cold.,0,0,0,0,0,0,0,1,0,0,1,0
247,50,1,2,1441,0,0,86,2,1,5,1,5,1,5,1,5,1,0,3,0.0,0,0,1,1,0,0,1,0.0,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,Feedback_Comments_Terrible experience.,0,1,1,0,1,0,1,0,1,0,1,0
248,50,0,0,1441,15,5,86,5,1,4,4,5,4,5,1,1,1,1,3,0.0,0,3,0,1,0,0,1,0.0,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,,20,0,1,0,0,0,0,0,1,1,1,0
249,50,0,0,2014,0,5,120,5,5,1,4,1,5,4,1,4,1,1,4,0.0,1,1,1,0,1,1,1,1.0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,Feedback_Comments_Good,5,0,0,1,0,1,0,0,1,0,1,1
250,90,1,0,1441,15,5,86,5,5,1,2,5,4,1,1,5,1,1,4,0.0,0,0,1,1,0,0,1,0.0,1,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,Feedback_Comments_Loved the flight.,20,0,0,1,1,0,0,1,1,0,1,1
251,70,1,1,2151,0,0,129,5,2,2,1,2,5,2,5,1,1,1,1,0.0,0,0,0,0,1,1,1,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Feedback_Comments_Terrible experience.,0,0,1,1,1,1,0,1,0,1,1,0
252,90,0,2,1076,15,5,64,5,5,5,4,5,5,5,1,3,1,0,4,0.0,0,2,1,0,0,1,1,1.0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Feedback_Comments_Great service!,20,0,0,0,0,0,0,0,1,0,1,1
253,21,1,2,5000,13,5,300,4,5,5,1,5,4,1,5,1,1,1,4,0.0,0,1,1,0,0,0,0,1.0,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,Feedback_Comments_Good,18,0,0,0,1,0,0,1,0,1,1,1
254,50,1,2,5000,0,5,300,2,1,1,3,1,4,1,5,5,1,1,1,1.0,1,1,1,1,0,0,0,1.0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,,5,1,1,1,0,1,0,1,0,0,1,0
255,66,0,1,1441,0,0,86,1,4,5,1,1,5,1,4,4,3,0,1,1.0,0,1,0,1,1,0,0,0.0,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,Feedback_Comments_Good,0,1,0,0,1,1,0,1,0,0,0,0
256,90,1,2,794,15,5,47,3,4,1,1,2,4,1,3,1,2,0,4,0.0,0,1,0,1,0,0,1,0.0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Feedback_Comments_No Feedback,20,0,0,1,1,1,0,1,0,1,1,1
257,50,1,0,5000,0,5,300,1,1,5,5,5,5,5,5,1,2,1,4,0.0,0,0,0,1,0,0,1,0.0,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,Feedback_Comments_WiFi was not working.,5,1,1,0,0,0,0,0,0,1,1,1
258,50,1,1,1441,0,0,86,1,4,2,4,5,1,4,5,4,1,0,3,0.0,1,2,0,1,0,0,0,0.0,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,Feedback_Comments_Food was cold.,0,1,0,1,0,0,1,0,0,0,1,0
259,49,0,0,5000,15,5,300,4,5,5,1,1,4,4,5,1,1,0,3,1.0,1,1,0,1,0,1,1,0.0,1,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Feedback_Comments_WiFi was not working.,20,0,0,0,1,1,0,0,0,1,1,0
260,50,1,2,1441,15,5,86,1,4,4,5,2,5,3,1,4,1,0,3,0.0,0,1,0,0,0,0,0,0.0,0,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,Feedback_Comments_Good,20,1,0,0,0,1,0,0,1,0,1,0
261,50,1,1,5000,15,0,300,4,4,2,5,5,3,1,1,2,1,0,4,0.0,0,3,0,1,0,0,0,0.0,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Feedback_Comments_Good,15,0,0,1,0,0,0,1,1,1,1,1
262,90,1,0,1441,0,5,86,5,4,1,5,1,5,1,4,4,2,1,3,1.0,0,1,0,0,0,0,1,0.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,Feedback_Comments_Good,5,0,0,1,0,1,0,1,0,0,1,0
263,80,1,0,5000,0,0,300,1,4,1,4,1,2,1,4,5,1,0,5,1.0,0,3,1,1,0,1,1,0.0,0,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Feedback_Comments_Loved the flight.,0,1,0,1,0,1,1,1,0,0,1,1
264,90,1,1,5000,15,5,300,2,5,4,4,1,5,1,1,5,1,1,1,0.0,0,3,1,0,0,0,1,0.0,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,Feedback_Comments_WiFi was not working.,20,1,0,0,0,1,0,1,1,0,1,0
265,50,1,1,5000,0,0,300,5,1,1,1,5,5,1,2,1,2,0,1,1.0,0,2,0,0,0,0,0,1.0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,Feedback_Comments_No Feedback,0,0,1,1,1,0,0,1,1,1,1,0
266,50,1,2,2807,15,3,168,5,1,5,5,5,5,5,5,4,1,0,4,0.0,0,0,1,0,0,1,1,0.0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,Feedback_Comments_Loved the flight.,18,0,1,0,0,0,0,0,0,0,1,1
267,37,0,2,1676,0,0,100,1,2,1,2,5,5,1,1,1,1,0,4,0.0,1,0,0,0,0,0,0,1.0,1,2,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Feedback_Comments_Great service!,0,1,1,1,1,0,0,1,1,1,1,1
268,54,1,1,2926,15,5,175,4,5,1,2,1,5,4,4,1,1,1,1,0.0,0,2,0,1,0,0,1,1.0,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,Feedback_Comments_WiFi was not working.,20,0,0,1,1,1,0,0,0,1,1,0
269,90,1,0,5000,1,0,300,5,5,4,1,5,5,4,1,4,1,0,5,0.0,0,2,1,0,0,0,0,0.0,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,1,0,0,0,1,0,0,0,1,0,1,1
